filename	row_count	status	note
drc_rift_general_recent.csv	30	OK	DRC/Lake Kivu rift general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
mozambique_general_recent.csv	5	SPARSE (<15)	Mozambique general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
iraq_halabja_2017_recent.csv	154	OK	Halabja sequence -- later, non-overlapping window (2018-2026) capturing seismicity that postdates the 8th/9th-pass original window
saudiarabia_harrat_general_recent.csv	0	EMPTY	Harrat Lunayyir general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
lebanon_general_recent.csv	1	SPARSE (<15)	Lebanon general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
russia_sakhalin_general_recent.csv	48	OK	Sakhalin general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
russia_baikal_general_recent.csv	23	OK	Lake Baikal rift general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_hawaii_kilauea_2018_recent.csv	1061	OK	Kilauea 2018 sequence -- later, non-overlapping window (2018-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_california_southnapa_2014_recent.csv	195	OK	South Napa sequence -- later, non-overlapping window (2014-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_cascadia_general_recent.csv	351	OK	Cascadia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
canada_britishcolumbia_general_recent.csv	106	OK	British Columbia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
australia_general_recent.csv	132	OK	Australia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
vanuatu_general_recent.csv	1478	OK	Vanuatu general -- later, non-overlapping window (2020-2026) capturing seismicity that postdates the 8th/9th-pass original window
solomonislands_general_recent.csv	717	OK	Solomon Islands general -- later, non-overlapping window (2020-2026) capturing seismicity that postdates the 8th/9th-pass original window
fiji_general_recent.csv	86	OK	Fiji general -- later, non-overlapping window (2020-2026) capturing seismicity that postdates the 8th/9th-pass original window
samoa_general_recent.csv	70	OK	Samoa general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
centralasia_kyrgyzstan_tajikistan_recent.csv	947	OK	Kyrgyzstan/Tajikistan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
uzbekistan_general_recent.csv	44	OK	Uzbekistan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
mongolia_gobialtai_general_recent.csv	12	SPARSE (<15)	Gobi-Altai/Mongolia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_qinghai_yushu_2010_recent.csv	31	OK	Yushu sequence -- later, non-overlapping window (2010-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_gansu_general_recent.csv	26	OK	Gansu general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_taiwanstrait_general_recent.csv	59	OK	Taiwan Strait general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_hebei_general_recent.csv	13	SPARSE (<15)	Hebei/North China Plain general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_shanxi_general_recent.csv	10	SPARSE (<15)	Shanxi general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_tibet_plateau_general_recent.csv	351	OK	Tibetan plateau general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
india_uttarakhand_general_recent.csv	16	OK	Uttarakhand general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
india_andaman_general_recent.csv	221	OK	Andaman-Nicobar general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
bangladesh_general_recent.csv	36	OK	Bangladesh general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
pakistan_general_recent.csv	279	OK	Pakistan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
nepal_sikkim_general_recent.csv	24	OK	Nepal/Sikkim border general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
colombia_armenia_1999_recent.csv	152	OK	Armenia/Quindio sequence -- later, non-overlapping window (1999-2026) capturing seismicity that postdates the 8th/9th-pass original window
peru_pisco_2007_recent.csv	419	OK	Pisco sequence -- later, non-overlapping window (2007-2026) capturing seismicity that postdates the 8th/9th-pass original window
peru_arequipa_2001_recent.csv	866	OK	Arequipa sequence -- later, non-overlapping window (2001-2026) capturing seismicity that postdates the 8th/9th-pass original window
ecuador_general_recent.csv	287	OK	Ecuador general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
chile_iquique_2014_recent.csv	1232	OK	Iquique sequence -- later, non-overlapping window (2014-2026) capturing seismicity that postdates the 8th/9th-pass original window
chile_maule_2010_recent.csv	1035	OK	Maule sequence -- later, non-overlapping window (2010-2026) capturing seismicity that postdates the 8th/9th-pass original window
venezuela_general_recent.csv	161	OK	Venezuela general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
brazil_general_recent.csv	4	SPARSE (<15)	Brazil general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
suriname_guyana_general_recent.csv	0	EMPTY	Suriname/Guyana general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
nicaragua_general_recent.csv	268	OK	Nicaragua general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
cuba_general_recent.csv	25	OK	Cuba general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
trinidadtobago_general_recent.csv	5	SPARSE (<15)	Trinidad and Tobago general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
honduras_general_recent.csv	119	OK	Honduras general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
mexico_oaxaca_general_recent.csv	253	OK	Oaxaca general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
iceland_general_recent.csv	153	OK	Iceland general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
iceland_reykjanes_2021_recent.csv	80	OK	Reykjanes 2021 sequence -- later, non-overlapping window (2021-2026) capturing seismicity that postdates the 8th/9th-pass original window
norway_general_recent.csv	4	SPARSE (<15)	Norway general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
switzerland_general_recent.csv	12	SPARSE (<15)	Switzerland general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
romania_vrancea_general_recent.csv	26	OK	Vrancea general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
bulgaria_general_recent.csv	7	SPARSE (<15)	Bulgaria general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
turkey_izmit_1999_recent.csv	116	OK	Izmit sequence -- later, non-overlapping window (1999-2026) capturing seismicity that postdates the 8th/9th-pass original window
turkey_van_2011_recent.csv	125	OK	Van sequence -- later, non-overlapping window (2012-2026) capturing seismicity that postdates the 8th/9th-pass original window
france_general_recent.csv	21	OK	France general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
germany_general_recent.csv	10	SPARSE (<15)	Germany general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
iran_bam_2003_recent.csv	91	OK	Bam sequence -- later, non-overlapping window (2004-2026) capturing seismicity that postdates the 8th/9th-pass original window
iran_ahar_varzaghan_2012_recent.csv	33	OK	Ahar-Varzaghan sequence -- later, non-overlapping window (2012-2026) capturing seismicity that postdates the 8th/9th-pass original window
yemen_general_recent.csv	187	OK	Yemen general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
oman_general_recent.csv	12	SPARSE (<15)	Oman general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
jordan_general_recent.csv	4	SPARSE (<15)	Jordan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
israel_deadsea_general_recent.csv	4	SPARSE (<15)	Dead Sea transform general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
syria_general_recent.csv	197	OK	Syria general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
egypt_general_recent.csv	6	SPARSE (<15)	Egypt general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
ethiopia_general_recent.csv	495	OK	Ethiopia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
kenya_general_recent.csv	35	OK	Kenya general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
algeria_boumerdes_2003_recent.csv	202	OK	Boumerdes sequence -- later, non-overlapping window (2003-2026) capturing seismicity that postdates the 8th/9th-pass original window
morocco_alhoceima_2004_recent.csv	496	OK	Al Hoceima 2004 sequence -- later, non-overlapping window (2004-2026) capturing seismicity that postdates the 8th/9th-pass original window
southafrica_general_recent.csv	38	OK	South Africa general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
malawi_general_recent.csv	10	SPARSE (<15)	Malawi general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
ghana_accra_general_recent.csv	0	EMPTY	Ghana general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
madagascar_general_recent.csv	11	SPARSE (<15)	Madagascar general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
russia_kurilislands_general_recent.csv	813	OK	Kuril Islands general -- later, non-overlapping window (2020-2026) capturing seismicity that postdates the 8th/9th-pass original window
kazakhstan_general_recent.csv	616	OK	Kazakhstan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
turkmenistan_general_recent.csv	89	OK	Turkmenistan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
russia_caucasus_general_recent.csv	22	OK	Russian Caucasus general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
azerbaijan_general_recent.csv	60	OK	Azerbaijan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_yellowstone_general_recent.csv	91	OK	Yellowstone general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_newmadrid_general_recent.csv	72	OK	New Madrid general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_oklahoma_induced_general_recent.csv	340	OK	Oklahoma induced general -- later, non-overlapping window (2018-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_puertorico_general_recent.csv	275	OK	Puerto Rico general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
canada_quebec_general_recent.csv	27	OK	Quebec general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
mexico_baja_general_recent.csv	53	OK	Baja California general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
greenland_general_recent.csv	158	OK	Greenland general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
newzealand_kaikoura_2016_recent.csv	86	OK	Kaikoura sequence -- later, non-overlapping window (2017-2026) capturing seismicity that postdates the 8th/9th-pass original window
papuanewguinea_general_recent.csv	1289	OK	Papua New Guinea general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
newcaledonia_general_recent.csv	77	OK	New Caledonia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
tuvalu_kiribati_general_recent.csv	0	EMPTY	Tuvalu/Kiribati general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
marianaislands_general_recent.csv	601	OK	Mariana Islands general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
guam_general_recent.csv	532	OK	Guam general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
indonesia_sumatra_general_recent.csv	502	OK	Sumatra general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
indonesia_java_general_recent.csv	184	OK	Java general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
southkorea_gyeongju_2016_recent.csv	4	SPARSE (<15)	Gyeongju sequence -- later, non-overlapping window (2016-2026) capturing seismicity that postdates the 8th/9th-pass original window
northkorea_general_recent.csv	2	SPARSE (<15)	North Korea general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
cyprus_general_recent.csv	34	OK	Cyprus general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
slovenia_general_recent.csv	5	SPARSE (<15)	Slovenia general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
austria_general_recent.csv	2	SPARSE (<15)	Austria general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
poland_general_recent.csv	37	OK	Poland general (incl. mining-induced) -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
srilanka_general_recent.csv	0	EMPTY	Sri Lanka general (very low-rate) -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
myanmar_sagaing_general_recent.csv	291	OK	Sagaing fault, Myanmar general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
laos_general_recent.csv	14	SPARSE (<15)	Laos general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
thailand_general_recent.csv	6	SPARSE (<15)	Thailand general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
vietnam_general_recent.csv	53	OK	Vietnam general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
philippines_luzon_general_recent.csv	382	OK	Luzon, Philippines general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
philippines_mindanao_general_recent.csv	2173	OK	Mindanao, Philippines general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
bhutan_general_recent.csv	10	SPARSE (<15)	Bhutan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
italy_sicily_etna_general_recent.csv	3	SPARSE (<15)	Mt. Etna, Sicily general (volcanic swarm regime) -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_virginia_2011_recent.csv	56	OK	Mineral, Virginia mainshock sequence -- later, non-overlapping window (2011-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_nevada_basinrange_general_recent.csv	376	OK	Nevada Basin and Range general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
usa_utah_wasatch_general_recent.csv	61	OK	Utah Wasatch Front general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
haiti_2010_recent.csv	51	OK	Haiti 2010 mainshock sequence -- later, non-overlapping window (2010-2026) capturing seismicity that postdates the 8th/9th-pass original window
guadeloupe_martinique_general_recent.csv	41	OK	Guadeloupe/Martinique general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
sudan_general_recent.csv	4	SPARSE (<15)	Sudan general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
botswana_general_recent.csv	11	SPARSE (<15)	Botswana general -- later, non-overlapping window (2022-2026) capturing seismicity that postdates the 8th/9th-pass original window
china_yunnan_general_early.csv	88	SKIPPED (already present)	Yunnan general -- earlier (pre-2010), non-overlapping window
china_yunnan_general_early2.csv	159	OK	Yunnan general -- further-earlier window, immediately preceding the _early window (zero overlap)
china_yunnan_general_early3.csv	146	OK	Yunnan general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
china_xinjiang_general_early.csv	398	SKIPPED (already present)	Xinjiang/Tian Shan general -- earlier (pre-2010), non-overlapping window
china_xinjiang_general_early2.csv	566	OK	Xinjiang/Tian Shan general -- further-earlier window, immediately preceding the _early window (zero overlap)
china_xinjiang_general_early3.csv	558	OK	Xinjiang/Tian Shan general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
india_assam_general_early.csv	113	SKIPPED (already present)	NE India/Assam general -- earlier (pre-2005), non-overlapping window
india_assam_general_early2.csv	236	OK	NE India/Assam general -- further-earlier window, immediately preceding the _early window (zero overlap)
india_assam_general_early3.csv	115	OK	NE India/Assam general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
colombia_andes_general_early.csv	476	SKIPPED (already present)	Colombian Andes general -- earlier (pre-2010), non-overlapping window
colombia_andes_general_early2.csv	776	OK	Colombian Andes general -- further-earlier window, immediately preceding the _early window (zero overlap)
colombia_andes_general_early3.csv	481	OK	Colombian Andes general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
argentina_sanjuan_general_early.csv	599	SKIPPED (already present)	San Juan/Mendoza general -- earlier (pre-2005), non-overlapping window
argentina_sanjuan_general_early2.csv	529	OK	San Juan/Mendoza general -- further-earlier window, immediately preceding the _early window (zero overlap)
argentina_sanjuan_general_early3.csv	261	OK	San Juan/Mendoza general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
bolivia_deep_general_early.csv	324	SKIPPED (already present)	Bolivia deep-focus general -- earlier (pre-2005), non-overlapping window
bolivia_deep_general_early2.csv	494	OK	Bolivia deep-focus general -- further-earlier window, immediately preceding the _early window (zero overlap)
bolivia_deep_general_early3.csv	224	OK	Bolivia deep-focus general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
guatemala_general_early.csv	1143	SKIPPED (already present)	Guatemala general -- earlier (pre-2010), non-overlapping window
guatemala_general_early2.csv	797	OK	Guatemala general -- further-earlier window, immediately preceding the _early window (zero overlap)
guatemala_general_early3.csv	558	OK	Guatemala general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
costarica_general_early.csv	569	SKIPPED (already present)	Costa Rica general -- earlier (pre-2010), non-overlapping window
costarica_general_early2.csv	524	OK	Costa Rica general -- further-earlier window, immediately preceding the _early window (zero overlap)
costarica_general_early3.csv	241	OK	Costa Rica general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
panama_general_early.csv	350	SKIPPED (already present)	Panama general -- earlier (pre-2005), non-overlapping window
panama_general_early2.csv	248	OK	Panama general -- further-earlier window, immediately preceding the _early window (zero overlap)
panama_general_early3.csv	302	OK	Panama general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
dominicanrepublic_general_early.csv	129	SKIPPED (already present)	Dominican Republic general -- earlier (pre-2005), non-overlapping window
dominicanrepublic_general_early2.csv	86	OK	Dominican Republic general -- further-earlier window, immediately preceding the _early window (zero overlap)
dominicanrepublic_general_early3.csv	52	OK	Dominican Republic general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
jamaica_general_early.csv	8	SKIPPED (already present)	Jamaica general -- earlier (pre-2005), non-overlapping window
jamaica_general_early2.csv	10	SPARSE (<15)	Jamaica general -- further-earlier window, immediately preceding the _early window (zero overlap)
jamaica_general_early3.csv	4	SPARSE (<15)	Jamaica general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
portugal_azores_general_early.csv	58	SKIPPED (already present)	Azores general -- earlier (pre-2005), non-overlapping window
portugal_azores_general_early2.csv	69	OK	Azores general -- further-earlier window, immediately preceding the _early window (zero overlap)
portugal_azores_general_early3.csv	17	OK	Azores general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
tanzania_rift_general_early.csv	80	SKIPPED (already present)	Tanzania/western rift general -- earlier (pre-2005), non-overlapping window
tanzania_rift_general_early2.csv	72	OK	Tanzania/western rift general -- further-earlier window, immediately preceding the _early window (zero overlap)
tanzania_rift_general_early3.csv	31	OK	Tanzania/western rift general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
drc_rift_general_early.csv	60	SKIPPED (already present)	DRC/Lake Kivu rift general -- earlier (pre-2005), non-overlapping window
drc_rift_general_early2.csv	32	OK	DRC/Lake Kivu rift general -- further-earlier window, immediately preceding the _early window (zero overlap)
drc_rift_general_early3.csv	20	OK	DRC/Lake Kivu rift general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
mozambique_general_early.csv	10	SKIPPED (already present)	Mozambique general -- earlier (pre-2005), non-overlapping window
mozambique_general_early2.csv	20	OK	Mozambique general -- further-earlier window, immediately preceding the _early window (zero overlap)
mozambique_general_early3.csv	3	SPARSE (<15)	Mozambique general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
saudiarabia_harrat_general_early.csv	3	SKIPPED (already present)	Harrat Lunayyir general -- earlier (pre-2005), non-overlapping window
saudiarabia_harrat_general_early2.csv	3	SPARSE (<15)	Harrat Lunayyir general -- further-earlier window, immediately preceding the _early window (zero overlap)
saudiarabia_harrat_general_early3.csv	0	EMPTY	Harrat Lunayyir general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
lebanon_general_early.csv	8	SKIPPED (already present)	Lebanon general -- earlier (pre-2005), non-overlapping window
lebanon_general_early2.csv	13	SPARSE (<15)	Lebanon general -- further-earlier window, immediately preceding the _early window (zero overlap)
lebanon_general_early3.csv	0	EMPTY	Lebanon general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
russia_sakhalin_general_early.csv	212	SKIPPED (already present)	Sakhalin general -- earlier (pre-2005), non-overlapping window
russia_sakhalin_general_early2.csv	71	OK	Sakhalin general -- further-earlier window, immediately preceding the _early window (zero overlap)
russia_sakhalin_general_early3.csv	24	OK	Sakhalin general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
russia_baikal_general_early.csv	97	SKIPPED (already present)	Lake Baikal rift general -- earlier (pre-2005), non-overlapping window
russia_baikal_general_early2.csv	37	OK	Lake Baikal rift general -- further-earlier window, immediately preceding the _early window (zero overlap)
russia_baikal_general_early3.csv	18	OK	Lake Baikal rift general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
usa_cascadia_general_early.csv	1355	SKIPPED (already present)	Cascadia general -- earlier (pre-2005), non-overlapping window
usa_cascadia_general_early2.csv	2591	OK	Cascadia general -- further-earlier window, immediately preceding the _early window (zero overlap)
usa_cascadia_general_early3.csv	634	OK	Cascadia general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
canada_britishcolumbia_general_early.csv	398	SKIPPED (already present)	British Columbia general -- earlier (pre-2005), non-overlapping window
canada_britishcolumbia_general_early2.csv	327	OK	British Columbia general -- further-earlier window, immediately preceding the _early window (zero overlap)
canada_britishcolumbia_general_early3.csv	174	OK	British Columbia general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
australia_general_early.csv	353	SKIPPED (already present)	Australia general -- earlier (pre-2000), non-overlapping window
australia_general_early2.csv	548	OK	Australia general -- further-earlier window, immediately preceding the _early window (zero overlap)
australia_general_early3.csv	44	OK	Australia general -- second further-earlier window, immediately preceding _early2 (zero overlap); higher risk of thin/no USGS ComCat coverage this far back, by design
vanuatu_general_early.csv	1789	SKIPPED (already present)	Vanuatu general -- earlier (pre-2010), non-overlapping window
vanuatu_general_early2.csv	2042	OK	Vanuatu general -- further-earlier window, immediately preceding the _early window (zero overlap)
